index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
a434a794fa62ebce1c8dcdfc83deefcc,2025-10-05T03:54:55Z,'Sturmflut Hochwasser',www.zeit.de,de,1.0,Wetter: Sturmflut erwartet - Bislang niedrige Schadensbilanz im Land,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sturmflut erwartet - Bislang niedrige Schadensbilanz im Land“.,https://www.zeit.de/news/2025-10/05/sturmflut-erwartet-bislang-niedrige-schadensbilanz-im-land,https://img.zeit.de/news/2025-10/05/sturmflut-erwartet-bislang-niedrige-schadensbilanz-im-land-image-group/wide__1300x731,,Schon vor der nun erwarteten Sturmflut an der Nordseeküste haben starker Wind und Regen in Teilen Deutschlands Bäume entwurzelt und Unfälle verursacht. Besonders betroffen waren Baden-Württemberg und… [+1655 chars],,Wetter: Sturmflut erwartet - Bislang niedrige Schadensbilanz im Land. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sturmflut erwartet - Bislang niedrige Schadensbilanz im Land“.,Weather: Storm surge expected - low damage record in the country so far. Here you will find information on the topic of “weather”. Now read “Storm surge expected – low damage record in the country so far”.,"Tempestas: Tempestas impetus expectatur - humilis damnum recordum in terra tam longe. Hic informationes invenies in argumento ""tempestatis"". Nunc legitur ""Tempestas impetus expectatur - humilis damnum recordum in terra tam longe"".",2025-10-23 18:43:44+00:00
068c671c4edb27f9d30d895ff9c5e35b,2025-10-05T03:54:55Z,'Sturmflut Schäden',www.stern.de,de,1.0,Wetter: Sturmflut erwartet - Bislang niedrige Schadensbilanz im Land,Berlin - Schon vor der nun erwarteten Sturmflut an der Nordseeküste haben starker Wind und Regen in Teilen Deutschlands Bäume entwurzelt und Unfälle,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/wetter--sturmflut-erwartet---bislang-niedrige-schadensbilanz-im-land-36105646.html,https://image.stern.de/36105648/t/Zl/v1/w1440/r1.7778/-/05--cpdbc6rgxjv8axs2048jpeg---0690ae46be0192a7.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Norddeutschland muss sich gegen hohe Pegelstände und stürmisches Wetter wappnen. Der Rest der Republik kann etwas aufatmen.
Schon vor der nun er… [+1794 chars]",,Wetter: Sturmflut erwartet - Bislang niedrige Schadensbilanz im Land. Berlin - Schon vor der nun erwarteten Sturmflut an der Nordseeküste haben starker Wind und Regen in Teilen Deutschlands Bäume entwurzelt und Unfälle,"Weather: Storm surge expected - low damage record in the country so far. Berlin - Even before the expected storm surge on the North Sea coast, strong winds and rain have uprooted trees and caused accidents in parts of Germany","Tempestas: Tempestas impetus expectatur - humilis damnum recordum in terra tam longe. Berlin - Etiam ante expectata tempestas in oram maris septentrionalis assurgat, venti fortes et pluvia arbores evellerunt et accidentia in partibus Germaniae effecit.",2025-10-23 18:43:44+00:00
e26580217cabfe48c3d11198726cedb8,2025-10-05T07:09:00Z,'Sturmflut Nordsee',www.stern.de,de,1.0,Nordsee: Sturmflut erwartet – Fährverkehr bleibt eingeschränkt,Am Samstag fegten starke Windböen über Teile Süddeutschlands. Nun muss sich Norddeutschland gegen hohe Pegelstände und stürmisches Wetter wappnen.,https://www.stern.de/panorama/wetter--sturmflut-erwartet---faehrverkehr-bleibt-eingeschraenkt-36105646.html,https://image.stern.de/36105648/t/TK/v2/w1440/r1.7778/-/wetter-bild-1.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Am Samstag fegten starke Windböen über Teile Süddeutschlands. Nun muss sich Norddeutschland gegen hohe Pegelstände und stürmisches Wetter wappnen… [+1714 chars]",,Nordsee: Sturmflut erwartet – Fährverkehr bleibt eingeschränkt. Am Samstag fegten starke Windböen über Teile Süddeutschlands. Nun muss sich Norddeutschland gegen hohe Pegelstände und stürmisches Wetter wappnen.,"North Sea: Storm surge expected – ferry traffic remains restricted. On Saturday, strong gusts of wind swept across parts of southern Germany. Now northern Germany has to arm itself against high water levels and stormy weather.","Mare Septentrionale: Tempestas impetus exspectatur - restat viverra porttitor restringitur. Die Saturni, procellae venti validae per partes Germaniae meridionalis trahebant. Nunc Germania septentrionalis contra altas aquarum gradus et tempestates turbulentas se armare habet.",2025-10-23 18:43:44+00:00
21e9e5a3f1f55117e522af1b3ea7de6e,2025-10-05T07:11:14Z,'Sturmflut Sturmtief',www.stern.de,de,1.0,Wetter: Sturmflut an der deutschen Nordseeküste erwartet,Hannover/Hamburg/Kiel/Schwerin - Ein Sturmtief zieht über Deutschland und sorgt auch am Sonntag im Norden für ungemütliches Wetter. Für den Tag gelte,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/wetter--sturmflut-an-der-deutschen-nordseekueste-erwartet-36105758.html,https://image.stern.de/36105760/t/dg/v1/w1440/r1.7778/-/05--m7c5sdshuev4axs2048jpeg---b8b0d871946c4265.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Ein Orkantief sorgt weiter für bedecktes Wetter in Norddeutschland. Besonders an der Küste muss man sich wetterfest anziehen.
Ein Sturmtief zieh… [+1031 chars]",,Wetter: Sturmflut an der deutschen Nordseeküste erwartet. Hannover/Hamburg/Kiel/Schwerin - Ein Sturmtief zieht über Deutschland und sorgt auch am Sonntag im Norden für ungemütliches Wetter. Für den Tag gelte,Weather: Storm surge expected on the German North Sea coast. Hanover/Hamburg/Kiel/Schwerin - A storm is moving across Germany and will also cause uncomfortable weather in the north on Sunday. For the day applies,Tempestas: Tempestas impetus expectatur in ora maritima Germanici septentrionalis. Hanover/Hamburg/Kiel/Schwerin - Tempestas trans Germaniam movetur et etiam tempestates incommodas in septentrione die Dominico faciet. Nam dies est,2025-10-23 18:43:44+00:00
3525ae3bf0c7be81ae0457727a7a86ca,2025-10-05T10:08:00Z,'Sturmflut Nordsee',www.sueddeutsche.de,de,1.0,Hochwasser: Sturmflut erreicht Nordseeküste,Im Norden Deutschlands ist am Sonntag mit Hochwasser und Einschränkungen zu rechnen. In anderen Teilen Europas hat das Sturmtief Bäume umstürzen lassen und für Strom- und Flugausfälle gesorgt. In Frankreich kamen zwei Menschen ums Leben.,https://www.sueddeutsche.de/panorama/sturmflut-nordsee-sturmflut-heute-hamburg-li.3321645,https://www.sueddeutsche.de/2025/10/05/48df7a75-ecff-4b2c-952b-5a67da28498a.jpg?q=60&fm=webp&width=1200&rect=0%2C158%2C4000%2C2250,,"Eine Sturmflutwarnung gelte auch für Elbe, Weser und Ems. An der Elbe werden Pegelstände von mehr als zwei Metern erwartet, um 16 Uhr könnte der Wasserstand am Elb-Pegel St. Pauli etwa zwei Meter übe… [+2799 chars]",,Hochwasser: Sturmflut erreicht Nordseeküste. Im Norden Deutschlands ist am Sonntag mit Hochwasser und Einschränkungen zu rechnen. In anderen Teilen Europas hat das Sturmtief Bäume umstürzen lassen und für Strom- und Flugausfälle gesorgt. In Frankreich kamen zwei Menschen ums Leben.,"Floods: Storm surge reaches North Sea coast. Flooding and restrictions are expected in northern Germany on Sunday. In other parts of Europe, the storm caused trees to fall and caused power and flight cancellations. Two people were killed in France.",Inundationes: Tempestas impetus ad oram maris septentrionalis pervenit. Inundationes et restrictiones in Germania septentrionali die Dominico expectantur. In aliis Europae partibus tempestas arbores incidere fecit ac potestatem et fugam cancellis effecit. Duo homines in Gallia interfecti sunt.,2025-10-23 18:43:44+00:00
4d7b20799d1d5fe1dcd56002a0a0a30a,2025-10-05T11:16:21Z,'Sturmflut Sturmböen',www.zeit.de,de,1.0,Wetter: Sturmflut erreicht Nordseeküste,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sturmflut erreicht Nordseeküste“.,https://www.zeit.de/news/2025-10/05/sturmflut-erreicht-nordseekueste,https://img.zeit.de/news/2025-10/05/sturmflut-erreicht-nordseekueste-image-group/wide__1300x731,,"Die angekündigte Sturmflut hat die schleswig-holsteinische Nordseeküste erreicht. Die Pegelstände können am Sonntag in Teilen der Küstenregion bis zu zwei Meter über dem mittleren Hochwasser stehen, … [+887 chars]",,Wetter: Sturmflut erreicht Nordseeküste. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sturmflut erreicht Nordseeküste“.,Weather: Storm surge reaches North Sea coast. Here you will find information on the topic of “weather”. Now read “Storm surge reaches North Sea coast”.,"Weather: storm aestus pervenit ad oram maris septentrionalis. Hic informationes invenies in argumento ""tempestatis"". Nunc legitur ""Tempestas impetus ad oram maris septentrionalis"".",2025-10-23 18:43:44+00:00
918e369ca942cf63bfff717c1974cd14,2025-10-05T11:49:15Z,'Sturmflut Pegel',www.stern.de,de,1.0,Wetter: Sturmflut erreicht Nordseeküste,Kiel - Die angekündigte Sturmflut hat die schleswig-holsteinische Nordseeküste erreicht. Die Pegelstände können am Sonntag in Teilen der Küstenregion,https://www.stern.de/gesellschaft/regional/bayern/wetter--sturmflut-erreicht-nordseekueste-36105736.html,https://image.stern.de/36106328/t/WA/v1/w1440/r1.7778/-/05--aavbjd53h7v3axs2048jpeg---e9e53d87c7725c41.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Regen, Wind und Wellen: Die angekündigte Sturmflut hat die Küste Schleswig-Holsteins erreicht. Einige Menschen nutzen das Wetter.
Die angekündig… [+1032 chars]",,Wetter: Sturmflut erreicht Nordseeküste. Kiel - Die angekündigte Sturmflut hat die schleswig-holsteinische Nordseeküste erreicht. Die Pegelstände können am Sonntag in Teilen der Küstenregion,Weather: Storm surge reaches North Sea coast. Kiel - The announced storm surge has reached the Schleswig-Holstein North Sea coast. Water levels may rise in parts of the coastal region on Sunday,Weather: storm aestus pervenit ad oram maris septentrionalis. Kiel - Nuntiatus procellae impetus ad Schleswig-Holstein oram maris septentrionalis pervenit. Aquae gradus in partibus regionis maritimae die dominico oriri possunt,2025-10-23 18:43:44+00:00
9a6d44acc8905c770b3b2490bd71c2e6,2025-10-05T12:02:12Z,'Sturmflut',www.tagesschau.de,de,1.0,"Sturmflutwarnung und Fährausfälle durch Sturmtief ""Detlef""","Stromausfälle in Norwegen, gestrichene Flüge in den Niederlanden: Ein Sturmtief zieht über Teile Europas hinweg und sorgt auch in Deutschland für Schäden. Für die Nordseeküste gilt eine Sturmflutwarnung.",https://www.tagesschau.de/inland/sturmtief-detlef-100.html,https://images.tagesschau.de/image/6f76d33d-823d-450e-8f69-52f8107d71fe/AAABmbQKXFQ/AAABmKJZ-0g/16x9-big/sturmflut-140.jpg?width=1280,,"Stand: 05.10.2025 14:02 Uhr
Stromausfälle in Norwegen, gestrichene Flüge in den Niederlanden: Ein Sturmtief zieht über Teile Europas hinweg und sorgt auch in Deutschland für Schäden. Für die Nordsee… [+5006 chars]",,"Sturmflutwarnung und Fährausfälle durch Sturmtief ""Detlef"". Stromausfälle in Norwegen, gestrichene Flüge in den Niederlanden: Ein Sturmtief zieht über Teile Europas hinweg und sorgt auch in Deutschland für Schäden. Für die Nordseeküste gilt eine Sturmflutwarnung.","Storm surge warning and ferry cancellations due to storm “Detlef”. Power outages in Norway, canceled flights in the Netherlands: a storm is hitting parts of Europe and is also causing damage in Germany. A storm surge warning applies to the North Sea coast.","Tempestas fluctuum monens et porttitor cancellations ex tempestate ""Detlef"". Potentia outages in Norvegia, volatus in Belgio cassavit: tempestas partes Europae ferit et etiam damnum in Germania causat. Tempestas fluctuat admonitio ad oram maris septentrionalis applicat.",2025-10-23 18:43:44+00:00
e3ebb7dc9477f4ca165592ae60740715,2025-10-05T12:12:49Z,'Sturmflut',www.bild.de,de,1.0,Sturmflut trifft Norderney - Campingplatz versinkt komplett im Wasser,Rund 80 Wohnmobile und Wohnwagen versinken am Sonntagmorgen auf Norderney in den gewaltigen Fluten. Ein Campingplatz ist komplett überschwemmt.,https://www.bild.de/news/inland/sturmflut-trifft-norderney-campingplatz-versinkt-komplett-im-wasser-68e252671f6c1806eefbdeb0,"https://images.bild.de/68e252671f6c1806eefbdeb0/a8ad7f43c0a6b11042314c3ca3a1293e,a2597242?w=1280",,"Mehr zum Video anzeigen 
Rund 80 Wohnmobile und Wohnwagen versinken am Sonntagmorgen auf Norderney in den gewaltigen Fluten. Ein Campingplatz ist komplett überschwemmt. 
Quelle: NonstopNews, MeteoR… [+23 chars]",,Sturmflut trifft Norderney - Campingplatz versinkt komplett im Wasser. Rund 80 Wohnmobile und Wohnwagen versinken am Sonntagmorgen auf Norderney in den gewaltigen Fluten. Ein Campingplatz ist komplett überschwemmt.,Storm surge hits Norderney - campsite sinks completely into the water. Around 80 mobile homes and caravans sank in the massive floods on Norderney on Sunday morning. A campsite is completely flooded.,Tempestas impetus Norderney - campsite omnino in aquam demittit. Circum 80 domos mobiles et caravanae in ingentes inundationes Norderney die dominico mane demersae sunt. Campsite omnino inundata est.,2025-10-23 18:43:44+00:00
ed2a43ab2851f9a0136a5f043435a800,2025-10-05T13:41:16Z,'Sturmflut',www.stern.de,de,1.0,Sturmflut über Teilen Norddeutschlands: Störungen im Fährverkehr,Ein Sturm ist über Teile Norddeutschlands hinweggezogen und hat für Störungen im Fährverkehr gesorgt. Die Fährverbindung zwischen Rostock in Mecklenburg-Vorpommern und Gedser in Dänemark wurde nach Angaben des Betreibers Scandlines am Sonntag komplett gestric…,https://www.stern.de/news/sturmflut-ueber-teilen-norddeutschlands--stoerungen-im-faehrverkehr-36106532.html,https://image.stern.de/36106534/t/jO/v1/w1440/r1.7778/-/05--wellengang-in-buesum-bei-einem-frueheren-sturm---9364567650239af1.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Ein Sturm ist über Teile Norddeutschlands hinweggezogen und hat für Störungen im Fährverkehr gesorgt. Die Fährverbindung zwischen Rostock in Meck… [+1064 chars]",,Sturmflut über Teilen Norddeutschlands: Störungen im Fährverkehr. Ein Sturm ist über Teile Norddeutschlands hinweggezogen und hat für Störungen im Fährverkehr gesorgt. Die Fährverbindung zwischen Rostock in Mecklenburg-Vorpommern und Gedser in Dänemark wurde nach Angaben des Betreibers Scandlines am Sonntag komplett gestric…,"Storm surge over parts of northern Germany: disruption to ferry traffic. A storm hit parts of northern Germany and caused disruption to ferry traffic. According to the operator Scandlines, the ferry connection between Rostock in Mecklenburg-Western Pomerania and Gedser in Denmark was completely canceled on Sunday...","Tempestas super partes Germaniae septentrionalis oritur: discidium ad commercium vadatum. Tempestas partium Germaniae septentrionalis incidit et disruptionem ad commercium passivorum effecit. Secundum Scandalum operator, connexio portitorii inter Rostock in Pomerania Mecklenburg-Western et Gedser in Dania die Dominico omnino deleta est.",2025-10-23 18:43:44+00:00
16c9e45e769b8e7308c8df26976c312c,2025-10-05T14:43:33Z,'Sturmflut',www.stern.de,de,1.0,Wetter: Orkanböen legen Fähren lahm – Windsurf-Elite feiert Nordsee,"Kiel/Hamburg (lno) - Orkanartige Böen, starker Regen und eine Sturmflut haben den Menschen in Schleswig-Holstein und Hamburg ein ungemütliches Wochenende",https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/wetter--orkanboeen-legen-faehren-lahm---windsurf-elite-feiert-nordsee-36106642.html,https://image.stern.de/36106644/t/ct/v1/w1440/r1.7778/-/05--aysor6gttyv4axs2048jpeg---543248d69ca4c617.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Während Fähren ausfielen und der Fischmarkt unter Wasser stand, nutzte die Windsurf-Elite auf Sylt die stürmischen Bedingungen zum Saisonhöhepunk… [+4609 chars]",,"Wetter: Orkanböen legen Fähren lahm – Windsurf-Elite feiert Nordsee. Kiel/Hamburg (lno) - Orkanartige Böen, starker Regen und eine Sturmflut haben den Menschen in Schleswig-Holstein und Hamburg ein ungemütliches Wochenende","Weather: Hurricane gusts paralyze ferries – windsurfing elite celebrate the North Sea. Kiel/Hamburg (lno) - Hurricane-like gusts, heavy rain and a storm surge are having an uncomfortable weekend for people in Schleswig-Holstein and Hamburg","Tempestas: procellae procellae impediunt ferries - elite ventosae mare septentrionale celebramus. Kiel/Hamburg (lno) - Procellae quasi procellae, pluviae et procellae impetus graves habent volutpat incommodam hominibus in Schleswig-Holstein et Hamburg.",2025-10-23 18:43:44+00:00
0d3a474d266afbd6e952da9428f914b5,2025-10-05T15:10:05Z,'Sturmflut Nordsee',www.n-tv.de,de,1.0,"Zwei Menschen verletzt: Sturmtief ""Detlef"" wirbelt Deutschland durch","Zwar bleiben bundesweit größere Schäden aus, dennoch sorgen starker Wind und eine Sturmflut an der Nordseeküste für massive Einschränkungen. Mehrere Menschen kommen zu Schaden. Doch einige konnten der Witterung auch etwas Positives abgewinnen.",https://www.n-tv.de/panorama/Sturmtief-Detlef-wirbelt-Deutschland-durch-article26075348.html,https://www.n-tv.de/img/incoming/crop26075346/9371326589-cImg_16_9-w1200/4060f36a1bdb130bb22ca7d51d5f2f2b.jpg,,"Zwar bleiben bundesweit größere Schäden aus, dennoch sorgen starker Wind und eine Sturmflut an der Nordseeküste für massive Einschränkungen. Mehrere Menschen kommen zu Schaden. Doch einige konnten de… [+3832 chars]",,"Zwei Menschen verletzt: Sturmtief ""Detlef"" wirbelt Deutschland durch. Zwar bleiben bundesweit größere Schäden aus, dennoch sorgen starker Wind und eine Sturmflut an der Nordseeküste für massive Einschränkungen. Mehrere Menschen kommen zu Schaden. Doch einige konnten der Witterung auch etwas Positives abgewinnen.","Two people injured: storm “Detlef” swirls through Germany. Although there is no major damage nationwide, strong winds and a storm surge on the North Sea coast are causing massive restrictions. Several people are injured. But some were also able to gain something positive from the weather.","Duo homines laeserunt: tempestas ""Detlef"" vergit per Germaniam. Quamquam nullum maius damnum nationum est, venti fortes et tempestas fluctuat ad oram maris septentrionalis magnas restrictiones faciunt. Plures homines laeduntur. Sed quidam etiam aliquid positive a tempestate lucrari poterant.",2025-10-23 18:43:44+00:00
2b94fa1bcf466f49ec69651b419a157e,2025-10-05T15:35:28Z,'Sturmflut',www.welt.de,de,1.0,„Detlef“ fegt über Deutschland – mehrere Verletzte und Sturmflut an der Nordsee,"Orkanböen, überflutete Küsten, umgestürzte Bäume: Das Sturmtief „Detlef“ hat weite Teile Europas getroffen. In Deutschland kam es zu mehreren Unfällen. Polizei, Feuerwehr und Rettungsdienste waren im Dauereinsatz – auch mit Rettungshubschraubern.",https://www.welt.de/vermischtes/article68e27ed3c9fcb483178b8682/sturmtief-detlef-fegt-ueber-deutschland-mehrere-verletzte-und-sturmflut-an-der-nordsee.html,https://images.welt.de/68e27ed3c9fcb483178b8682/2e2addf3621550061f2f8ca9b105b1cf-master/ci16x9-w1200/sturmflut-an-der-nordsee,,"Orkanböen, überflutete Küsten, umgestürzte Bäume: Das Sturmtief Detlef hat weite Teile Europas getroffen. In Deutschland kam es zu mehreren Unfällen. Polizei, Feuerwehr und Rettungsdienste waren im D… [+5181 chars]",,"„Detlef“ fegt über Deutschland – mehrere Verletzte und Sturmflut an der Nordsee. Orkanböen, überflutete Küsten, umgestürzte Bäume: Das Sturmtief „Detlef“ hat weite Teile Europas getroffen. In Deutschland kam es zu mehreren Unfällen. Polizei, Feuerwehr und Rettungsdienste waren im Dauereinsatz – auch mit Rettungshubschraubern.","“Detlef” sweeps over Germany – several injured and a storm surge on the North Sea. Hurricane gusts, flooded coasts, fallen trees: Storm Detlef hit large parts of Europe. There were several accidents in Germany. The police, fire brigade and rescue services were in constant use – including rescue helicopters.","""Detlef"" in Germaniam verrit - aliquot laesa et tempestas impetus in Mare Septentrionali. Procellae procellae, littora inundata, arbores lapsae: Tempestas Detlef magnas Europae partes attingit. Multa accidentia in Germania fuerunt. Vigiles, latrocinia et servitia ignis in usu assiduo erant – inclusis helicopteris liberandis.",2025-10-23 18:43:44+00:00
0981210ce7b6298899e4369a0393cc2f,2025-10-05T17:00:57Z,'Sturmflut Sturmtief',www.tagesschau.de,de,1.0,"Mehrere Schwerverletzte bei Sturmtief ""Detlef"" in Deutschland","Sturmflut in Hamburg, starke Böen auf dem Brocken, umgeknickte Bäume im Süden: ""Detlef"" hat am Wochenende seine Spuren hinterlassen. Mindestens drei Menschen wurden verletzt. Für den Montag ist eine Wetterbesserung vorhergesagt.",https://www.tagesschau.de/inland/gesellschaft/wetter-sturm-detlef-100.html,https://images.tagesschau.de/image/8a12d81c-fa85-4347-9064-aefddc69280a/AAABmbVRuWc/AAABmKJZ-0g/16x9-big/sturm-328.jpg?width=1280,,"Stand: 05.10.2025 19:00 Uhr
Sturmflut in Hamburg, starke Böen auf dem Brocken, umgeknickte Bäume im Süden: ""Detlef"" hat am Wochenende seine Spuren hinterlassen. Mindestens drei Menschen wurden verle… [+3096 chars]",,"Mehrere Schwerverletzte bei Sturmtief ""Detlef"" in Deutschland. Sturmflut in Hamburg, starke Böen auf dem Brocken, umgeknickte Bäume im Süden: ""Detlef"" hat am Wochenende seine Spuren hinterlassen. Mindestens drei Menschen wurden verletzt. Für den Montag ist eine Wetterbesserung vorhergesagt.","Several seriously injured in storm “Detlef” in Germany. Storm surge in Hamburg, strong gusts on the Brocken, broken trees in the south: ""Detlef"" left his mark at the weekend. At least three people were injured. The weather is forecast to improve on Monday.","Plures in Germania ""Detlef"" in tempestate graviter laesi sunt. Tempestas in Hamburgo fluctuat, procellae validae in Brocken, arbores in australi fractae: ""Detlef"" signum suum in volutpat vestibulum reliquit. Saltem tres homines vulnerati sunt. Tempestas praecognoscet ut die Lunae meliores fiant.",2025-10-23 18:43:44+00:00
9b3dda7995ce9df069288a7f5c929b3b,2025-10-05T20:54:32Z,'Sturmflut',www.zeit.de,de,1.0,Wetter: Kreuzfahrtschiff steckt wegen Sturmflut in Hamburg fest,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Kreuzfahrtschiff steckt wegen Sturmflut in Hamburg fest“.,https://www.zeit.de/news/2025-10/05/kreuzfahrtschiff-steckt-wegen-sturmflut-in-hamburg-fest,https://img.zeit.de/news/2025-10/05/kreuzfahrtschiff-steckt-wegen-sturmflut-in-hamburg-fest-image-group/wide__1300x731,,Wegen der Sturmflut kann das Kreuzfahrtschiff «Aidaperla» seit Samstag nicht den Hamburger Hafen verlassen. Aufgrund der anhaltenden Schlechtwetterlage und der damit verbundenen Schließung der Elbe f… [+904 chars],,Wetter: Kreuzfahrtschiff steckt wegen Sturmflut in Hamburg fest. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Kreuzfahrtschiff steckt wegen Sturmflut in Hamburg fest“.,Weather: Cruise ship stuck in Hamburg due to storm surge. Here you will find information on the topic of “weather”. Now read “Cruise ship stuck in Hamburg due to storm surge”.,"Tempestas: Cruise navis in Hamburg haesit propter aestum tempestatis. Hic informationes invenies in argumento ""tempestatis"". Nunc legitur ""Cruise navis in Hamburgum adhaesit propter aestum tempestatis"".",2025-10-23 18:43:44+00:00
cd097656e6ba2b51d15fccdb3030c136,2025-10-05T20:54:32Z,'Sturmflut',www.stern.de,de,1.0,Wetter: Kreuzfahrtschiff steckt wegen Sturmflut in Hamburg fest,Kiel/Hamburg - Wegen der Sturmflut kann das Kreuzfahrtschiff «Aidaperla» seit Samstag nicht den Hamburger Hafen verlassen. Aufgrund der anhaltenden,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/wetter--kreuzfahrtschiff-steckt-wegen-sturmflut-in-hamburg-fest-36106946.html,https://image.stern.de/36106948/t/gf/v1/w1440/r1.7778/-/05--b5yhes4oskv4axs2048jpeg---c01b51a054a94ea8.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Die ""Aidaperla"" sollte am Samstag nach Norwegen auslaufen. Doch der Sturm macht dem Kreuzfahrtschiff einen Strich durch die Rechnung.
Wegen der … [+1053 chars]",,Wetter: Kreuzfahrtschiff steckt wegen Sturmflut in Hamburg fest. Kiel/Hamburg - Wegen der Sturmflut kann das Kreuzfahrtschiff «Aidaperla» seit Samstag nicht den Hamburger Hafen verlassen. Aufgrund der anhaltenden,"Weather: Cruise ship stuck in Hamburg due to storm surge. Kiel/Hamburg - Because of the storm surge, the cruise ship “Aidaperla” has not been able to leave the port of Hamburg since Saturday. Due to the ongoing","Tempestas: Cruise navis in Hamburg haesit propter aestum tempestatis. Kiel/Hamburg - Propter procellam, lecythus navis ""Aidaperla"" portum Hamburgum post Saturni relinquere non potuit. Ob ongoing",2025-10-23 18:43:44+00:00
670755e4acb118d64d400fbed169e0d9,2025-10-05T21:26:00Z,'Sturmflut',www.stern.de,de,1.0,Sturmflut: Kreuzfahrtschiff steckt in Hamburg fest,"Eigentlich sollte die ""Aidaperla"" am Samstag nach Norwegen auslaufen. Doch der Sturm über Nordeuropa macht dem Kreuzfahrtschiff einen Strich durch die Rechnung.",https://www.stern.de/panorama/aidaperla--kreuzfahrtschiff-steckt-in-hamburg-fest-36106946.html,https://image.stern.de/36106948/t/gf/v1/w1440/r1.7778/-/05--b5yhes4oskv4axs2048jpeg---c01b51a054a94ea8.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Eigentlich sollte die ""Aidaperla"" am Samstag nach Norwegen auslaufen. Doch der Sturm über Nordeuropa macht dem Kreuzfahrtschiff einen Strich durc… [+1080 chars]",,"Sturmflut: Kreuzfahrtschiff steckt in Hamburg fest. Eigentlich sollte die ""Aidaperla"" am Samstag nach Norwegen auslaufen. Doch der Sturm über Nordeuropa macht dem Kreuzfahrtschiff einen Strich durch die Rechnung.",Storm surge: Cruise ship stuck in Hamburg. The “Aidaperla” was actually supposed to leave for Norway on Saturday. But the storm over Northern Europe thwarts the cruise ship's plans.,"Tempestas fluctu: Cruise navis Hamburgi adhaesit. ""Aidaperla"" actu Saturni die Norvegiam proficisci existimatus est. Tempestas autem in Europa septentrionali lecythus navis consiliis retardat.",2025-10-23 18:43:44+00:00
0a27bc98b0ea14d25343f10517142d0c,2025-10-06T04:53:00Z,'Sturmflut',www.stern.de,de,1.0,"Sturmflut: Kreuzfahrtschiff ""Aidaperla"" steckt in Hamburg fest","Eigentlich sollte die ""Aidaperla"" schon auf dem Weg nach Norwegen sein. Doch ein Sturm über Nordeuropa macht dem Kreuzfahrtschiff einen Strich durch die Rechnung.",https://www.stern.de/panorama/-aidaperla---kreuzfahrtschiff-steckt-in-hamburg-fest-36106946.html,https://image.stern.de/36106948/t/9o/v3/w1440/r1.7778/-/kreuzfahrtschiff-aidaperla-hamburg.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Eigentlich sollte die ""Aidaperla"" schon auf dem Weg nach Norwegen sein. Doch ein Sturm über Nordeuropa macht dem Kreuzfahrtschiff einen Strich du… [+984 chars]",,"Sturmflut: Kreuzfahrtschiff ""Aidaperla"" steckt in Hamburg fest. Eigentlich sollte die ""Aidaperla"" schon auf dem Weg nach Norwegen sein. Doch ein Sturm über Nordeuropa macht dem Kreuzfahrtschiff einen Strich durch die Rechnung.","Storm surge: Cruise ship ""Aidaperla"" is stuck in Hamburg. The “Aidaperla” was actually supposed to be on its way to Norway. But a storm over Northern Europe thwarts the cruise ship's plans.","Tempestas fluctuat: Cruise navis ""Aidaperla"" in Hamburg haesit. ""Aidaperla"" revera existimatus est in itinere suo Norvegiam esse. Sed tempestas in Europa septentrionali lecythus machinas navis retardat.",2025-10-23 18:43:44+00:00
